"topology","policy","landscape","seed","policy_name","num_episodes","max_steps","mean_final_score","std_final_score","mean_best_score","std_best_score","mean_cumulative_reward","std_cumulative_reward","diversity_mean_pairwise_dist","diversity_position_spread","diversity_velocity_alignment","diversity_velocity_speed_std","info_mean_adoption_fraction","info_mean_information_entropy","info_mean_adoption_rate","info_num_spread_events","info_mean_steps_to_90pct","convergence_auc_mean","convergence_auc_std","convergence_time_to_50pct_mean","convergence_time_to_50pct_std","convergence_time_to_80pct_mean","convergence_time_to_80pct_std","convergence_time_to_90pct_mean","convergence_time_to_90pct_std","convergence_time_to_99pct_mean","convergence_time_to_99pct_std","convergence_final_score_mean","convergence_final_score_std","convergence_improvement_rate_mean","convergence_improvement_rate_std","convergence_plateau_fraction_mean","convergence_plateau_fraction_std","convergence_mean_curve","convergence_std_curve","convergence_per_episode","dim","source_folder"
"global","Trained","sphere","11","sphere/11/global/Trained","10","100","-2.5607303468856597e-12","4.4834010095541896e-12","-1.0499314354541729e-12","2.3048351660312406e-12","0.18594964015177312","0.08964001255791607","0.180062599876881","0.5986299052046211","0.05392849310091698","0.17887175707303687","0.0","0.0","0.0","14.5","0.0","-0.04864760683991171","0.01832577370151243","4.6","1.8","7.3","3.716180835212409","7.5","3.6945906403822333","16.9","3.2078029864690882","-2.5607303468856597e-12","4.4834010095541896e-12","0.0003290162918573094","0.0002673571374757338","0.7585858585858586","0.044133438939299954","[-0.08030391965294256, -0.0680814374354668, -0.08771924559259787, -0.08111704100156203, -0.045408643809787465, -0.05848974728723988, -0.022963112406432628, -0.05581194278784096, -0.018971348903141914, -0.026807100241421723, -0.009436929001822136, -0.016740802276763132, -0.008904505387181415, -0.0068018957885215055, -0.007311916920298245, -0.0035974151905975305, -0.0017090081546484726, -0.0013228017545770855, -0.0010590536185191013, -0.001818878558697179, -0.0011749103212423506, -0.000906704426597571, -0.0003985555456978318, -0.0004779905586815403, -0.00048740412851202566, -0.00018838551045519125, -0.00011972370812927125, -0.00010133466117849821, -0.00011146917543101154, -8.270673421293396e-05, -6.835127745716819e-05, -3.391377690746822e-05, -3.299256704281106e-05, -3.3169508884611784e-05, -2.1787090766878236e-05, -2.0665713879086666e-05, -1.6845305070489756e-05, -5.692991268801961e-06, -1.0257577002903417e-05, -2.7333527206963026e-06, -7.1584262405721685e-06, -1.917799963990774e-06, -3.24347010831616e-06, -2.771082613994835e-06, -8.5731671273237e-07, -1.6847808828046595e-06, -5.78577255083701e-07, -1.2453827501701654e-06, -6.681144944842288e-07, -4.190026478667619e-07, -2.3464731615518986e-07, -1.940923660903593e-07, -1.470027396699436e-07, -2.630502193304296e-07, -3.143897497115411e-07, -6.289559615346718e-08, -1.0734568256509647e-07, -5.402391294317965e-08, -5.715327675570592e-08, -1.8223725339883147e-08, -4.864527460846091e-08, -3.054178144418218e-08, -3.441151371179341e-08, -6.799558677217377e-09, -1.1367073046719689e-08, -1.0335332098487804e-08, -4.006708081982779e-09, -2.3031584944765983e-09, -3.0567656721797176e-09, -3.869813570284153e-09, -1.5184324495681746e-09, -1.1480182530304583e-09, -1.187847659372531e-09, -1.0797517047567845e-09, -8.725350169810908e-10, -4.755885371800347e-10, -5.013135166102162e-10, -2.3805644016380163e-10, -2.6050306378179455e-10, -5.953301224388696e-10, -1.1498587447868538e-10, -7.490592284354995e-11, -8.623226295891885e-11, -1.37988762988683e-10, -7.669862698616778e-11, -2.470961994857548e-11, -3.8646276001412514e-11, -1.0633178324924615e-10, -1.203649750873624e-11, -2.383149252177736e-11, -9.570809963849982e-12, -5.019666405423778e-11, -1.1136681350669268e-11, -6.774027635347976e-12, -8.676654194106739e-12, -3.970380558648726e-12, -4.207450536860093e-12, -2.594920450086182e-12, -2.615778583091595e-12, -2.5607303468856597e-12]","[0.08507853107466826, 0.057837427226448995, 0.07630442200859668, 0.0860864088693424, 0.049417155947000635, 0.06372823496905566, 0.025036534885343676, 0.1269350829108872, 0.025741557403835415, 0.025442401361601148, 0.012785036539719056, 0.025327421203545055, 0.012557629417627435, 0.005704927060066301, 0.0105065236956004, 0.004225386593514021, 0.001581535819092358, 0.001015958479963435, 0.0009593093466057107, 0.0020789363745000004, 0.001313936045745905, 0.0007526212464729705, 0.00046246438216331726, 0.0005463033715629209, 0.000779703413257002, 0.00022899093186463427, 0.00011925685735240047, 9.5397027404092e-05, 0.00013120151985882475, 7.685165210492567e-05, 6.832593693463394e-05, 3.819100637963402e-05, 2.8593450729288364e-05, 4.3018557453590566e-05, 2.6868939280844642e-05, 2.0735727064283637e-05, 2.230214829533181e-05, 7.777273217238515e-06, 9.969062831495783e-06, 2.63576918167533e-06, 1.1298891477850434e-05, 2.13291605364268e-06, 3.8899692783979985e-06, 2.9479430241040567e-06, 7.793036483921105e-07, 1.6837099908356278e-06, 5.492307191525187e-07, 1.2346124742068689e-06, 6.704470336571153e-07, 5.215572999679483e-07, 3.774960875137934e-07, 2.5747864201537243e-07, 2.670971256614595e-07, 5.58960632412073e-07, 7.907094969389562e-07, 4.3497574355238094e-08, 1.7803624505905152e-07, 6.636560932145386e-08, 1.1172660531573452e-07, 2.654180607933897e-08, 7.18921031025157e-08, 5.2924833517391185e-08, 8.20026727862184e-08, 8.448419843956615e-09, 2.312543628828234e-08, 1.887017964709947e-08, 6.276505710567153e-09, 3.3239886670017808e-09, 3.869439649081623e-09, 3.730620788885122e-09, 2.2820793017969273e-09, 1.6661209128537691e-09, 1.3370227990718521e-09, 1.6416609120454098e-09, 1.53076764771215e-09, 6.185289613684159e-10, 8.790679847362212e-10, 2.50955867627195e-10, 3.689698325349613e-10, 9.544065067178176e-10, 1.4532547852658743e-10, 1.1943805077675235e-10, 7.45961702166618e-11, 1.9374065114775482e-10, 1.2219226547745077e-10, 4.1104388271740165e-11, 6.79716616553556e-11, 2.478413745189625e-10, 2.141661284983199e-11, 3.314914778250655e-11, 1.205811408089134e-11, 1.2038186355921522e-10, 1.5054617003544674e-11, 9.190693575611983e-12, 1.8280998848826564e-11, 6.5120995209136395e-12, 6.8950736679249365e-12, 4.250635161916328e-12, 4.579651516539747e-12, 4.4834010095541896e-12]","[{'auc': -0.051203231107616036, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 4, 'time_to_99pct': 14, 'final_score': -1.9575506580299384e-12, 'improvement_rate': 0.00013399777171780125, 'plateau_fraction': 0.7373737373737373}, {'auc': -0.05016310603812522, 'time_to_50pct': 4, 'time_to_80pct': 6, 'time_to_90pct': 7, 'time_to_99pct': 18, 'final_score': -4.539537979054336e-15, 'improvement_rate': 0.00010889809844288385, 'plateau_fraction': 0.7474747474747475}, {'auc': -0.04443949095044114, 'time_to_50pct': 4, 'time_to_80pct': 8, 'time_to_90pct': 8, 'time_to_99pct': 16, 'final_score': -2.727912297093016e-13, 'improvement_rate': 0.0003016945550982892, 'plateau_fraction': 0.7777777777777778}, {'auc': -0.0624338603392074, 'time_to_50pct': 4, 'time_to_80pct': 10, 'time_to_90pct': 10, 'time_to_99pct': 16, 'final_score': -2.3164660429642395e-14, 'improvement_rate': 0.00011809705388586286, 'plateau_fraction': 0.7676767676767676}, {'auc': -0.03063548588516073, 'time_to_50pct': 8, 'time_to_80pct': 8, 'time_to_90pct': 8, 'time_to_99pct': 18, 'final_score': -1.1433584114206585e-13, 'improvement_rate': 0.00044090890238359444, 'plateau_fraction': 0.7474747474747475}, {'auc': -0.046359249533888036, 'time_to_50pct': 7, 'time_to_80pct': 7, 'time_to_90pct': 7, 'time_to_99pct': 22, 'final_score': -1.1445041962765412e-12, 'improvement_rate': 0.000722646006801986, 'plateau_fraction': 0.8080808080808081}, {'auc': -0.04911912825228556, 'time_to_50pct': 5, 'time_to_80pct': 7, 'time_to_90pct': 8, 'time_to_99pct': 17, 'final_score': -9.909859933522613e-14, 'improvement_rate': 0.00014394990059007405, 'plateau_fraction': 0.6666666666666666}, {'auc': -0.024246243135805097, 'time_to_50pct': 1, 'time_to_80pct': 1, 'time_to_90pct': 1, 'time_to_99pct': 10, 'final_score': -1.4205732944139182e-11, 'improvement_rate': 0.000485410272507708, 'plateau_fraction': 0.7676767676767676}, {'auc': -0.0343677098260877, 'time_to_50pct': 5, 'time_to_80pct': 6, 'time_to_90pct': 6, 'time_to_99pct': 17, 'final_score': -7.715878283520716e-12, 'improvement_rate': 0.0008303944258107084, 'plateau_fraction': 0.7272727272727273}, {'auc': -0.09350856333050021, 'time_to_50pct': 4, 'time_to_80pct': 16, 'time_to_90pct': 16, 'time_to_99pct': 21, 'final_score': -6.970751829492999e-14, 'improvement_rate': 4.165931334185638e-06, 'plateau_fraction': 0.8383838383838383}]","2D","20260509_111346"
"global","Random","sphere","11","sphere/11/global/Random","10","100","-5.897711600165445e-09","1.6068016522124794e-08","-2.0701092333591868e-09","5.8807675399767e-09","0.06705045899889979","0.15862614336709716","0.28355126754277443","1.1963790324626156","0.025560226086039618","0.3310789862087113","0.0","0.0","0.0","16.1","0.0","-0.04090976248984539","0.01871128846354118","3.1","1.6401219466856725","5.0","2.932575659723036","5.3","2.758622844826744","15.3","6.0174745533321525","-5.897711600165445e-09","1.6068016522124794e-08","0.00035817834514329124","0.0003273465119731789","0.807070707070707","0.03764574778501864","[-0.08070941297337413, -0.062118048930278745, -0.1038368409499526, -0.10655967793427408, -0.018984775777789765, -0.05231769794481807, -0.04789036279544234, -0.03554683232214302, -0.01692355580162257, -0.03104572550219018, -0.0047346555962576534, -0.01860877371909737, -0.014474838587921113, -0.00838923943520058, -0.01351024441755726, -0.010376376187196001, -0.010557505069300532, -0.003133442674879916, -0.01031337337367404, -0.006025706103537231, -0.005900248202306102, -0.0041809957168879915, -0.004532510356511921, -0.00113678996804083, -0.001186387549751089, -0.0014460317846896943, -0.0010458008126477125, -0.0011976582241914001, -0.000379758435246913, -0.0017044292230821156, -0.000559119896388438, -0.0004348055940681661, -0.0003566893403103677, -0.00024283018001369783, -0.00015566987867714487, -0.0001787966024267007, -0.00018431105410172678, -3.959299067446409e-05, -0.0001089497601981293, -0.00010236014898055146, -9.811625552629266e-05, -4.4127996034148964e-05, -7.033858890395094e-05, -3.601989601520472e-05, -9.733586493325675e-05, -3.6360254682676896e-05, -8.44206312535789e-06, -2.3396264367647746e-05, -1.0954540132956937e-05, -1.4291911298869309e-05, -1.5223335212510847e-05, -5.223371684337508e-06, -7.105977040566813e-06, -4.359279901677837e-06, -7.481568389788862e-06, -5.017969094001096e-06, -1.9978486896832236e-06, -3.2494435322050206e-06, -3.733373624648095e-06, -3.2317076932741886e-06, -1.7598482724423548e-06, -2.661963873329398e-06, -8.291381583980239e-07, -1.3746131227954096e-06, -2.116749549330166e-06, -2.1749539950016716e-06, -3.9777773901406023e-07, -4.2318042470235184e-07, -6.689001642357084e-07, -5.971024831019634e-07, -1.4734698623453112e-07, -9.212142790815391e-08, -1.1143587368422913e-07, -8.235963355751608e-08, -1.6864237011304796e-07, -5.8425678872708885e-08, -5.44077507491636e-08, -4.5765499648298123e-08, -2.324144265375416e-08, -3.9321609818666195e-08, -4.188830698970136e-08, -8.410139838016528e-09, -5.841492405483928e-08, -4.111405848550298e-08, -1.384227534609317e-08, -5.146807388334285e-08, -4.9270683086244385e-08, -2.7241917949574756e-08, -4.8918945200204785e-09, -5.087755131083505e-09, -1.708708175021667e-08, -8.046006208170531e-09, -1.7284711047171886e-08, -3.0970716307504587e-09, -8.114310057205643e-09, -2.8889106313406686e-08, -9.141514015057785e-09, -3.3773854317409312e-09, -4.6996948714628225e-09, -5.897711600165445e-09]","[0.10054493747814287, 0.052158334991229995, 0.09223276101275811, 0.1790584276998663, 0.020955488729617333, 0.054534970210229544, 0.07002992609390621, 0.043556371439971736, 0.010774329022597024, 0.051606302433238306, 0.005643166638215368, 0.02173549431949789, 0.01521513893565205, 0.010601956252472, 0.028673475991189787, 0.012654972445978126, 0.01589491147093289, 0.00242459047602013, 0.020852425268740333, 0.010936056803161785, 0.008026787062760506, 0.00535017206593483, 0.007302167944235446, 0.002355085003257451, 0.001612839366277196, 0.0026002841182340445, 0.0010403706120922624, 0.0020920256910417394, 0.0006598685684782055, 0.003177335613653919, 0.0007398847281705477, 0.0005844820003344964, 0.0005013470328788852, 0.0004168691615410425, 0.00018315476435692795, 0.0002750857878313183, 0.00028227920845601143, 6.092673020032458e-05, 0.00022811051345262063, 0.00015481721663779214, 0.00016382848646264846, 5.993533039790805e-05, 0.00016740741419327465, 7.57387997133334e-05, 0.00016696257521329704, 8.519279992172313e-05, 1.361279720357141e-05, 3.4164056327598984e-05, 1.189937188053948e-05, 2.4102300197174262e-05, 3.3308294870915154e-05, 9.895455221548627e-06, 9.87155297150077e-06, 5.273152667816321e-06, 1.0267381278197266e-05, 9.272399075745567e-06, 3.0349687793012685e-06, 6.202335946893555e-06, 5.095911128507039e-06, 6.982468299118425e-06, 2.85582336013638e-06, 4.062601711425842e-06, 1.1647262279934504e-06, 3.351692832212576e-06, 4.1452765234017e-06, 5.088397136372716e-06, 7.915962808795786e-07, 9.149797663226144e-07, 1.701286268419816e-06, 1.0945759911688805e-06, 2.4046924732771504e-07, 1.3226295076655945e-07, 2.169078463359295e-07, 7.943718936129287e-08, 2.5643001829708917e-07, 8.020900248266151e-08, 6.028142465634944e-08, 1.0902415067957985e-07, 3.272650014765238e-08, 6.28669540134086e-08, 5.979351543873719e-08, 1.682281931966618e-08, 1.3899626122098624e-07, 1.1145659625918605e-07, 1.8086263648208134e-08, 1.4631269258060973e-07, 1.3762784537498417e-07, 7.186223707973809e-08, 1.164631781981562e-08, 1.0345700327708093e-08, 4.6205104220559236e-08, 2.0318692555974814e-08, 4.380051030538425e-08, 5.735555034811759e-09, 1.975979340837669e-08, 8.432997384234117e-08, 2.5379293297360534e-08, 9.407375994511804e-09, 1.2652667657219091e-08, 1.6068016522124794e-08]","[{'auc': -0.02024668436630391, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 4, 'time_to_99pct': 14, 'final_score': -8.041658311475075e-11, 'improvement_rate': 0.0002472616152339437, 'plateau_fraction': 0.8181818181818182}, {'auc': -0.04544386279992596, 'time_to_50pct': 1, 'time_to_80pct': 1, 'time_to_90pct': 1, 'time_to_99pct': 18, 'final_score': -1.0828471452839494e-09, 'improvement_rate': 8.678213891231385e-05, 'plateau_fraction': 0.8686868686868687}, {'auc': -0.041234483340280126, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 4, 'time_to_99pct': 4, 'final_score': -2.6028648680842537e-10, 'improvement_rate': 0.00044711344271579, 'plateau_fraction': 0.8181818181818182}, {'auc': -0.03153954408236115, 'time_to_50pct': 1, 'time_to_80pct': 7, 'time_to_90pct': 7, 'time_to_99pct': 24, 'final_score': -5.408028869169357e-08, 'improvement_rate': 0.0011499175897062796, 'plateau_fraction': 0.8080808080808081}, {'auc': -0.037245976040395236, 'time_to_50pct': 4, 'time_to_80pct': 9, 'time_to_90pct': 9, 'time_to_99pct': 19, 'final_score': -1.3137756160741532e-10, 'improvement_rate': 0.00037579239855548073, 'plateau_fraction': 0.7878787878787878}, {'auc': -0.015665830875422986, 'time_to_50pct': 1, 'time_to_80pct': 2, 'time_to_90pct': 2, 'time_to_99pct': 9, 'final_score': -1.2821756989467303e-09, 'improvement_rate': 7.565330222248472e-05, 'plateau_fraction': 0.7373737373737373}, {'auc': -0.033808134005405124, 'time_to_50pct': 2, 'time_to_80pct': 2, 'time_to_90pct': 5, 'time_to_99pct': 14, 'final_score': -1.9257320738041983e-10, 'improvement_rate': 0.00017306446337355625, 'plateau_fraction': 0.7474747474747475}, {'auc': -0.03597481218334028, 'time_to_50pct': 4, 'time_to_80pct': 7, 'time_to_90pct': 7, 'time_to_99pct': 10, 'final_score': -1.0077631437677148e-11, 'improvement_rate': 0.0002092913106263117, 'plateau_fraction': 0.8282828282828283}, {'auc': -0.07918372257410371, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 4, 'time_to_99pct': 23, 'final_score': -1.3121973507779217e-09, 'improvement_rate': 0.0007318868414692429, 'plateau_fraction': 0.8282828282828283}, {'auc': -0.06875457463091544, 'time_to_50pct': 6, 'time_to_80pct': 10, 'time_to_90pct': 10, 'time_to_99pct': 18, 'final_score': -5.448756446035929e-10, 'improvement_rate': 8.502034861750873e-05, 'plateau_fraction': 0.8282828282828283}]","2D","20260509_111346"
"ring","Trained","sphere","11","sphere/11/ring/Trained","10","100","-3.792437148553759e-11","8.945828694676379e-11","-2.0802697342096932e-11","5.770777639758139e-11","0.2440520723388515","0.09381707559064052","0.28303317283937945","1.628100643464816","0.017866620950619107","0.31519610551160987","0.0","0.0","7.5505898460381275e-06","16.1","","-0.08589112013224146","0.029939771010986733","8.0","4.711687595755898","8.7","4.69148164229596","11.3","6.783067152844648","18.7","8.602906485601247","-3.792437148553759e-11","8.945828694676379e-11","0.0005496741966820537","0.000518623078252876","0.7656565656565656","0.039844611966295","[-0.13418118559056894, -0.14201011579716577, -0.13544415902579204, -0.13243590261554344, -0.046611179003957656, -0.1043118653469719, -0.06776529053458943, -0.03923648033523932, -0.07192833850858733, -0.031366771581815556, -0.0177313971624244, -0.023223723156843335, -0.017097791930427774, -0.01490444557457522, -0.006298438037629239, -0.005728404862747993, -0.0058813824784010645, -0.005656860727322055, -0.0026690967563808956, -0.002155974178822362, -0.0028112466708989812, -0.0022567327898286747, -0.001612615268186346, -0.0010532887175941142, -0.0009100069702981273, -0.0007041861812467687, -0.0003652162433354533, -0.0004155957553848566, -0.00043412498716861593, -0.0004332642761255556, -0.00011920093029402779, -0.00014236724014153878, -0.00015285228298580477, -0.0002218093552528444, -0.00020720659849757795, -6.560929505781133e-05, -8.380320771461669e-05, -5.250797373719251e-05, -3.942472776543582e-05, -1.2399758338688116e-05, -7.648430831146414e-05, -2.9079641936391454e-05, -1.0667620790627552e-05, -8.553600216032464e-06, -1.619122778606652e-05, -8.528209451341694e-06, -2.6169787879481986e-05, -2.272172980610776e-06, -1.6277879952397712e-06, -8.745375943419731e-07, -2.496830098408509e-06, -1.2715332939450264e-06, -6.869020254818281e-07, -4.3553051023437204e-07, -6.069839067368576e-07, -6.269548983972584e-07, -2.3041091652409306e-07, -2.6695350587857545e-07, -1.8048946874849038e-07, -5.2074625545017736e-08, -1.4752443053822616e-07, -1.454594293015532e-07, -4.1437469811000936e-08, -2.1408034234227102e-08, -3.395555998597644e-08, -3.04034107775214e-08, -4.3949417144473204e-08, -2.2005433819582975e-08, -8.395436593665317e-09, -7.939955223856821e-09, -8.938402050462368e-09, -5.826818724741223e-09, -4.256928543000527e-09, -4.82429012918506e-09, -4.829627585356544e-09, -4.7985339611533725e-09, -1.025394442966121e-09, -2.6179590823308117e-09, -2.8400427818514594e-09, -2.0536098339213326e-09, -5.626513977169747e-10, -7.699071604208573e-10, -1.6461886779076119e-09, -1.1126167522024222e-09, -3.8543022394033935e-10, -3.5994905962094535e-10, -4.1084201847854664e-10, -3.675360754455681e-10, -2.586318220351713e-10, -2.2341573374315416e-10, -1.8365560881979103e-10, -8.005862406389522e-11, -2.0309370206430763e-10, -1.6446280730775688e-10, -5.164482250327122e-11, -4.524421696669445e-11, -1.1921724453987924e-10, -1.0892480937062395e-10, -4.20238796994439e-11, -3.792437148553759e-11]","[0.15156956054421247, 0.14748327745140705, 0.14769660960576092, 0.15243817449584773, 0.05324425330688291, 0.1269779139227386, 0.0562961316957255, 0.032077245061761094, 0.08511815648820027, 0.03740172225711131, 0.030864280879768606, 0.033887350237513825, 0.024150222501017712, 0.018222317119298725, 0.005000043957821907, 0.005886578678122862, 0.006976370202879003, 0.006363521153743571, 0.0020801842827758072, 0.0022446399088194686, 0.0021258266565661013, 0.002784249886052149, 0.001409098737846727, 0.0010470486101719727, 0.0008902310356445487, 0.0011792001040434243, 0.0005123912510144368, 0.00035676183888105645, 0.0005935455034779296, 0.0006639056194654699, 0.00018883481402970034, 0.00016835372548674744, 0.00023287920676895156, 0.0003286735658933997, 0.0003335525887613778, 8.225819545852886e-05, 0.00010702248601175321, 8.253755787328382e-05, 7.208340791751916e-05, 1.399076781197147e-05, 0.0001729223929501032, 4.436138667279017e-05, 9.451200321266654e-06, 1.7700506318472002e-05, 3.031354311786357e-05, 1.6863102080477742e-05, 6.589245575800282e-05, 4.330043884576025e-06, 1.9729782323615346e-06, 9.447775638848885e-07, 3.542709668495979e-06, 2.2366914346977482e-06, 1.0932254293477824e-06, 4.970764243431636e-07, 6.983134022753356e-07, 1.296177235021469e-06, 2.886760862168439e-07, 4.195994790907718e-07, 3.180825134509002e-07, 4.071442070566431e-08, 3.2677992875143117e-07, 2.3682885292948687e-07, 3.798630349191652e-08, 2.0947865607377247e-08, 6.395695679396038e-08, 3.9268524837313475e-08, 6.312859072031984e-08, 2.293969769380479e-08, 9.791851427655343e-09, 1.0246858908633619e-08, 9.758053704513902e-09, 7.49989780869108e-09, 4.7042991819912595e-09, 6.98907819210418e-09, 8.480802886185717e-09, 7.942876474458563e-09, 1.1747917349039877e-09, 4.584468278968415e-09, 5.542691896046889e-09, 4.600338638504927e-09, 1.039122355329919e-09, 1.1185600251282226e-09, 3.08001029323169e-09, 2.1051023501748e-09, 6.188165189819536e-10, 4.998513514854804e-10, 8.974195104227539e-10, 8.77324440992873e-10, 6.60257680150166e-10, 4.702387101624316e-10, 3.752005819188978e-10, 9.840519283388255e-11, 5.497001638047765e-10, 4.168152869077263e-10, 1.002664038715584e-10, 5.8136033831223325e-11, 3.3420361601291727e-10, 3.079747542052694e-10, 1.0596612633660217e-10, 8.945828694676379e-11]","[{'auc': -0.07967434919242758, 'time_to_50pct': 6, 'time_to_80pct': 6, 'time_to_90pct': 11, 'time_to_99pct': 13, 'final_score': -1.5524042121239923e-11, 'improvement_rate': 0.0002021364126930666, 'plateau_fraction': 0.6868686868686869}, {'auc': -0.11047846498938463, 'time_to_50pct': 8, 'time_to_80pct': 10, 'time_to_90pct': 10, 'time_to_99pct': 31, 'final_score': -9.255646596373346e-12, 'improvement_rate': 0.00021393915951269934, 'plateau_fraction': 0.797979797979798}, {'auc': -0.04385245516545322, 'time_to_50pct': 7, 'time_to_80pct': 7, 'time_to_90pct': 7, 'time_to_99pct': 12, 'final_score': -1.93673896364821e-12, 'improvement_rate': 0.0003070106522637613, 'plateau_fraction': 0.8080808080808081}, {'auc': -0.08958163596725408, 'time_to_50pct': 18, 'time_to_80pct': 19, 'time_to_90pct': 19, 'time_to_99pct': 23, 'final_score': -3.9087293514719623e-13, 'improvement_rate': 9.622157102797359e-05, 'plateau_fraction': 0.8282828282828283}, {'auc': -0.0786311692435974, 'time_to_50pct': 10, 'time_to_80pct': 10, 'time_to_90pct': 10, 'time_to_99pct': 10, 'final_score': -6.524563441606679e-12, 'improvement_rate': 0.0007679844468130092, 'plateau_fraction': 0.7878787878787878}, {'auc': -0.06789447846836029, 'time_to_50pct': 4, 'time_to_80pct': 7, 'time_to_90pct': 10, 'time_to_99pct': 18, 'final_score': -3.044217100622859e-10, 'improvement_rate': 0.00173755380549596, 'plateau_fraction': 0.7676767676767676}, {'auc': -0.09731884989487585, 'time_to_50pct': 4, 'time_to_80pct': 5, 'time_to_90pct': 5, 'time_to_99pct': 23, 'final_score': -7.997490473685143e-13, 'improvement_rate': 0.0002604718765977391, 'plateau_fraction': 0.7272727272727273}, {'auc': -0.04510635471201815, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 4, 'time_to_99pct': 4, 'final_score': -3.67873093098936e-11, 'improvement_rate': 0.0010774892613433812, 'plateau_fraction': 0.7575757575757576}, {'auc': -0.09501453747423823, 'time_to_50pct': 4, 'time_to_80pct': 4, 'time_to_90pct': 9, 'time_to_99pct': 21, 'final_score': -3.387302645405793e-13, 'improvement_rate': 0.0008265570140690655, 'plateau_fraction': 0.7373737373737373}, {'auc': -0.15135890621480508, 'time_to_50pct': 15, 'time_to_80pct': 15, 'time_to_90pct': 28, 'time_to_99pct': 32, 'final_score': -3.2643521132719178e-12, 'improvement_rate': 7.377767003879556e-06, 'plateau_fraction': 0.7575757575757576}]","2D","20260509_111346"
